id,menu_id,total,estado,restaurante_id,usuario_id,fecha_creacion
19376,118,99.47,PICKED_UP,191,3641,2025-06-01 19:58:43
19377,736,41.39,PICKED_UP,106,3855,2025-06-01 19:56:50
19378,724,68.7,READY,91,2406,2025-06-01 19:49:34
19379,482,34.39,PENDING,44,5794,2025-06-01 19:51:01
19380,464,59.67,READY,88,4211,2025-06-01 19:50:35
19381,729,25.02,PICKED_UP,131,1583,2025-06-01 19:51:12
19382,443,30.58,PENDING,182,5655,2025-06-01 19:58:22
19383,416,45.16,READY,186,2761,2025-06-01 19:59:53
19384,58,7.71,PICKED_UP,118,7841,2025-06-01 19:47:15
19385,87,28.54,PENDING,88,4739,2025-06-01 19:58:18
19386,434,17.71,READY,85,3937,2025-06-01 19:46:54
19387,697,13.29,PICKED_UP,193,7287,2025-06-01 19:46:22
19388,765,46.84,CANCELLED,196,4034,2025-06-01 19:47:50
19389,32,12.84,READY,87,5586,2025-06-01 19:52:40
19390,21,22.63,PICKED_UP,109,1466,2025-06-01 19:50:54
19391,646,76.81,READY,163,4003,2025-06-01 19:44:57
19392,42,82.41,READY,4,7917,2025-06-01 19:59:35
19393,374,75.81,PENDING,109,4115,2025-06-01 19:49:49
19394,753,89.38,PENDING,30,1838,2025-06-01 19:47:58
19395,567,87.84,PICKED_UP,168,5578,2025-06-01 19:52:04
19396,711,8.64,PICKED_UP,140,614,2025-06-01 19:43:37
19397,541,25.31,CANCELLED,169,2851,2025-06-01 19:52:39
19398,228,53.66,PENDING,81,7751,2025-06-01 19:54:21
19399,216,40.34,CANCELLED,99,6397,2025-06-01 19:44:23
19400,260,43.51,PENDING,18,2137,2025-06-01 19:47:17
19401,775,51.62,READY,191,3395,2025-06-01 19:59:31
19402,603,18.74,CANCELLED,14,5453,2025-06-01 19:57:15
19403,490,97.86,PICKED_UP,105,4555,2025-06-01 19:53:31
19404,96,97.16,READY,131,7279,2025-06-01 19:58:24
19405,654,95.33,PENDING,198,6669,2025-06-01 19:46:46
19406,332,22.75,PICKED_UP,59,3453,2025-06-01 19:59:31
19407,685,10.18,PICKED_UP,57,6275,2025-06-01 19:55:52
19408,425,61.39,READY,60,7566,2025-06-01 19:55:33
19409,291,84.32,PICKED_UP,137,5266,2025-06-01 19:58:57
19410,227,20.17,CANCELLED,25,4781,2025-06-01 19:49:49
19411,19,47.25,PENDING,94,7913,2025-06-01 19:50:08
19412,708,34.65,READY,184,3560,2025-06-01 19:45:58
19413,120,47.63,PICKED_UP,43,6746,2025-06-01 19:57:00
19414,137,75.29,CANCELLED,16,3829,2025-06-01 19:50:29
19415,486,20.06,PENDING,96,1871,2025-06-01 19:43:23
19416,439,79.72,PICKED_UP,108,7805,2025-06-01 19:46:37
19417,88,10.42,PICKED_UP,45,7258,2025-06-01 19:55:31
19418,505,76.39,CANCELLED,21,5034,2025-06-01 19:44:21
19419,732,83.23,CANCELLED,75,2113,2025-06-01 19:45:12
19420,640,56.39,CANCELLED,77,6596,2025-06-01 19:50:49
19421,77,76.26,PENDING,4,1588,2025-06-01 19:57:51
19422,616,87.46,PENDING,1,6025,2025-06-01 19:59:41
19423,618,46.27,READY,74,4325,2025-06-01 19:45:21
19424,357,41.21,READY,46,6084,2025-06-01 19:45:00
19425,288,68.93,PICKED_UP,12,1669,2025-06-01 19:48:32
19426,123,59.55,CANCELLED,128,2957,2025-06-01 19:47:28
19427,711,98.5,READY,17,2795,2025-06-01 19:44:36
19428,243,77.82,PENDING,179,1567,2025-06-01 19:50:34
19429,378,90.15,READY,189,7638,2025-06-01 19:47:50
19430,773,26.18,PICKED_UP,66,3387,2025-06-01 19:54:09
19431,519,47.06,PENDING,10,6704,2025-06-01 19:53:28
19432,661,90.84,PENDING,5,4184,2025-06-01 19:45:39
19433,430,38.64,PENDING,58,3561,2025-06-01 20:01:07
19434,371,93.87,READY,108,1816,2025-06-01 19:58:19
19435,775,91.54,READY,55,4630,2025-06-01 19:46:30
19436,346,20.33,READY,28,1521,2025-06-01 19:54:49
19437,188,18.92,PENDING,126,4267,2025-06-01 19:59:57
19438,229,56.87,READY,26,5162,2025-06-01 19:43:45
19439,716,22.25,PICKED_UP,183,7886,2025-06-01 19:45:28
19440,244,31.62,CANCELLED,195,5198,2025-06-01 19:55:20
19441,464,55.24,CANCELLED,110,7622,2025-06-01 19:47:01
19442,535,6.89,PICKED_UP,83,7753,2025-06-01 19:53:21
19443,771,95.67,READY,6,2129,2025-06-01 19:50:39
19444,679,94.28,PICKED_UP,103,7079,2025-06-01 19:56:22
19445,330,56.21,CANCELLED,66,7538,2025-06-01 20:00:49
19446,367,42.96,CANCELLED,5,5545,2025-06-01 19:56:06
19447,686,90.55,READY,46,466,2025-06-01 19:55:38
19448,615,42.79,PICKED_UP,92,4839,2025-06-01 19:52:52
19449,161,20.94,READY,136,4212,2025-06-01 19:44:11
19450,204,95.56,PENDING,17,6816,2025-06-01 19:54:24
19451,783,46.08,READY,54,5634,2025-06-01 19:58:35
19452,633,49.61,READY,130,3149,2025-06-01 19:57:14
19453,312,48.84,CANCELLED,129,2470,2025-06-01 19:50:09
19454,124,78.32,CANCELLED,33,1074,2025-06-01 19:52:28
19455,659,87.27,CANCELLED,103,6977,2025-06-01 19:48:14
19456,575,20.03,READY,94,3111,2025-06-01 19:56:17
19457,219,80.02,READY,68,1038,2025-06-01 19:46:32
19458,582,26.29,READY,85,5465,2025-06-01 19:50:45
19459,715,53.48,PENDING,33,2739,2025-06-01 19:59:50
19460,471,81.09,CANCELLED,38,5505,2025-06-01 19:43:51
19461,16,14.05,READY,62,410,2025-06-01 19:50:35
19462,343,45.77,READY,148,6067,2025-06-01 19:56:30
19463,102,39.63,CANCELLED,176,1129,2025-06-01 19:44:02
19464,697,67.09,READY,10,516,2025-06-01 19:44:35
19465,364,88.74,READY,112,5230,2025-06-01 19:54:22
19466,541,34.76,CANCELLED,160,6072,2025-06-01 19:59:09
19467,25,52.77,PICKED_UP,26,243,2025-06-01 19:49:23
19468,121,58.37,READY,9,964,2025-06-01 19:44:31
19469,106,70.71,READY,171,4720,2025-06-01 19:48:32
19470,397,52.93,CANCELLED,155,7095,2025-06-01 19:43:19
19471,1,25.34,PICKED_UP,115,780,2025-06-01 19:58:59
19472,118,33.51,CANCELLED,134,2532,2025-06-01 19:53:49
19473,110,16.1,PICKED_UP,45,3970,2025-06-01 19:55:00
19474,716,58.22,CANCELLED,121,2087,2025-06-01 19:45:52
19475,104,17.65,READY,30,5221,2025-06-01 19:50:20
19476,379,76.2,PICKED_UP,117,2830,2025-06-01 20:00:31
19477,60,94.38,PICKED_UP,28,5712,2025-06-01 19:49:50
19478,240,88.63,READY,29,5269,2025-06-01 20:00:20
19479,466,60.46,PICKED_UP,23,7478,2025-06-01 19:52:46
19480,374,38.92,CANCELLED,19,4648,2025-06-01 19:57:00
19481,408,43.84,PENDING,47,453,2025-06-01 19:45:14
19482,793,64.36,PICKED_UP,122,7825,2025-06-01 19:46:04
19483,417,57.24,PICKED_UP,47,5946,2025-06-01 19:59:24
19484,21,12.53,CANCELLED,156,1558,2025-06-01 19:58:45
19485,327,92.05,PICKED_UP,97,6587,2025-06-01 19:51:50
19486,708,96.82,PENDING,72,600,2025-06-01 19:49:26
19487,152,68.3,PICKED_UP,94,4885,2025-06-01 19:58:26
19488,570,60.91,READY,77,7955,2025-06-01 19:52:55
19489,471,16.65,CANCELLED,151,6741,2025-06-01 19:53:37
19490,18,27.53,CANCELLED,173,3862,2025-06-01 19:58:37
19491,444,47.0,CANCELLED,177,3497,2025-06-01 19:46:03
19492,515,89.3,PICKED_UP,78,5838,2025-06-01 20:00:57
19493,332,19.65,PENDING,75,5996,2025-06-01 19:50:16
19494,257,5.65,CANCELLED,97,3062,2025-06-01 19:49:39
19495,225,42.28,CANCELLED,114,7247,2025-06-01 19:44:58
19496,471,90.58,PENDING,130,3727,2025-06-01 19:56:40
19497,649,84.23,PICKED_UP,34,1963,2025-06-01 19:46:38
19498,600,98.39,PENDING,161,2362,2025-06-01 19:43:15
19499,407,36.56,PICKED_UP,74,5327,2025-06-01 19:45:43
19500,364,58.54,READY,145,7352,2025-06-01 19:57:36
19501,174,60.82,PENDING,167,2069,2025-06-01 19:58:15
19502,584,81.35,PICKED_UP,103,5161,2025-06-01 19:56:57
19503,639,24.05,PENDING,176,1631,2025-06-01 19:53:39
19504,118,50.34,READY,23,5010,2025-06-01 19:51:28
19505,677,55.64,CANCELLED,24,2307,2025-06-01 19:48:33
19506,565,87.44,CANCELLED,31,7545,2025-06-01 19:52:51
19507,82,56.44,CANCELLED,62,5691,2025-06-01 19:48:23
19508,246,55.8,PICKED_UP,192,7341,2025-06-01 19:53:51
19509,425,43.5,PICKED_UP,140,4044,2025-06-01 20:00:43
19510,724,43.52,PICKED_UP,86,139,2025-06-01 19:48:01
19511,289,45.28,PICKED_UP,112,4674,2025-06-01 19:49:17
19512,602,8.12,PICKED_UP,43,6303,2025-06-01 19:46:45
19513,584,70.81,READY,119,6130,2025-06-01 19:53:11
19514,498,37.26,PICKED_UP,93,5533,2025-06-01 20:00:03
19515,219,19.05,PICKED_UP,61,6430,2025-06-01 19:43:55
19516,308,38.72,PICKED_UP,200,4781,2025-06-01 19:43:27
19517,763,69.18,CANCELLED,91,3043,2025-06-01 19:57:15
19518,599,37.13,READY,162,4009,2025-06-01 19:59:13
19519,702,70.78,READY,93,7463,2025-06-01 19:54:19
19520,127,17.46,PICKED_UP,143,1059,2025-06-01 19:48:18
19521,507,53.37,READY,63,5561,2025-06-01 20:00:05
19522,294,91.15,PENDING,164,107,2025-06-01 19:52:59
19523,75,44.15,PICKED_UP,102,3759,2025-06-01 19:53:03
19524,353,7.38,PENDING,138,7082,2025-06-01 19:53:59
19525,200,27.91,READY,180,7221,2025-06-01 19:51:45
19526,434,61.04,PENDING,119,3229,2025-06-01 19:47:58
19527,109,92.52,PENDING,172,1186,2025-06-01 19:46:46
19528,688,7.09,READY,22,684,2025-06-01 19:50:22
19529,96,80.71,PICKED_UP,12,1441,2025-06-01 19:56:46
19530,713,7.04,PICKED_UP,10,2890,2025-06-01 19:43:51
19531,659,74.01,PENDING,118,6635,2025-06-01 19:59:09
19532,175,31.01,PICKED_UP,110,5977,2025-06-01 19:47:46
19533,141,75.23,READY,196,4094,2025-06-01 19:47:01
19534,611,67.69,PICKED_UP,102,1999,2025-06-01 19:58:24
19535,302,34.56,READY,26,7819,2025-06-01 19:53:30
19536,371,59.11,PENDING,148,7684,2025-06-01 19:55:23
19537,386,84.27,PICKED_UP,133,1944,2025-06-01 19:59:43
19538,169,47.3,PENDING,30,385,2025-06-01 20:00:38
19539,55,96.78,READY,180,941,2025-06-01 19:48:18
19540,154,35.85,READY,151,3083,2025-06-01 19:57:26
19541,172,14.88,READY,34,1930,2025-06-01 19:48:16
19542,780,81.28,PENDING,175,372,2025-06-01 19:55:52
19543,518,90.81,PICKED_UP,197,3575,2025-06-01 19:49:34
19544,146,49.28,PENDING,197,2768,2025-06-01 19:58:16
19545,440,64.69,CANCELLED,124,3978,2025-06-01 19:52:30
19546,649,48.81,PICKED_UP,194,692,2025-06-01 19:48:12
19547,453,79.0,READY,56,3089,2025-06-01 19:45:53
19548,452,54.5,PENDING,51,6617,2025-06-01 19:59:20
19549,322,53.71,READY,125,7292,2025-06-01 19:50:24
19550,595,84.33,PICKED_UP,80,6718,2025-06-01 19:50:49
19551,695,45.31,PENDING,167,6809,2025-06-01 19:43:27
19552,491,82.23,CANCELLED,67,5043,2025-06-01 19:59:16
19553,663,46.11,READY,125,5212,2025-06-01 19:51:26
19554,413,36.5,READY,120,4907,2025-06-01 19:56:57
19555,605,92.75,PICKED_UP,69,4645,2025-06-01 19:59:35
19556,567,62.78,PICKED_UP,116,5496,2025-06-01 20:00:25
19557,610,25.92,READY,132,7745,2025-06-01 19:48:48
19558,253,39.44,PICKED_UP,158,3390,2025-06-01 19:54:51
19559,561,80.86,READY,112,1176,2025-06-01 19:52:42
19560,443,67.87,CANCELLED,2,824,2025-06-01 19:57:40
19561,474,24.81,PENDING,183,6378,2025-06-01 19:44:36
19562,577,65.15,CANCELLED,90,1438,2025-06-01 19:53:26
19563,296,56.94,PENDING,165,5991,2025-06-01 19:44:00
19564,153,48.47,PENDING,13,6387,2025-06-01 19:49:17
19565,513,24.34,PICKED_UP,161,5816,2025-06-01 19:51:48
19566,717,31.21,PICKED_UP,55,1929,2025-06-01 19:49:49
19567,785,46.31,PICKED_UP,150,4642,2025-06-01 19:53:47
19568,717,74.52,PENDING,137,3521,2025-06-01 20:01:11
19569,607,92.55,PENDING,107,6807,2025-06-01 19:54:07
19570,275,21.87,PICKED_UP,83,4656,2025-06-01 19:43:38
19571,787,21.91,PENDING,102,7313,2025-06-01 19:53:09
19572,688,92.36,PICKED_UP,126,2637,2025-06-01 19:51:32
19573,666,23.93,PICKED_UP,84,2522,2025-06-01 19:45:10
19574,627,57.54,READY,155,7351,2025-06-01 19:48:28
19575,644,72.96,PENDING,36,6739,2025-06-01 19:45:37
19576,60,31.87,PICKED_UP,108,1670,2025-06-01 19:54:12
19577,563,87.57,CANCELLED,78,3765,2025-06-01 19:58:16
19578,771,45.64,PICKED_UP,28,1609,2025-06-01 19:52:05
19579,587,90.35,CANCELLED,108,3140,2025-06-01 19:49:56
19580,365,67.53,READY,109,7524,2025-06-01 19:49:49
19581,108,98.38,PENDING,130,1667,2025-06-01 19:55:20
19582,198,25.19,CANCELLED,197,6858,2025-06-01 19:46:12
19583,577,24.01,CANCELLED,175,5670,2025-06-01 19:46:37
19584,365,5.2,PENDING,180,6822,2025-06-01 20:00:57
19585,714,32.18,CANCELLED,173,974,2025-06-01 19:57:48
19586,9,72.25,CANCELLED,156,6652,2025-06-01 20:00:57
19587,270,98.85,CANCELLED,4,4193,2025-06-01 19:58:07
19588,150,42.21,PENDING,182,3071,2025-06-01 19:57:39
19589,419,20.35,PICKED_UP,150,778,2025-06-01 19:46:07
19590,583,69.1,PICKED_UP,123,5795,2025-06-01 19:54:10
19591,265,77.67,CANCELLED,87,3268,2025-06-01 19:44:36
19592,281,23.77,CANCELLED,96,3601,2025-06-01 19:43:40
19593,658,28.23,PICKED_UP,99,1007,2025-06-01 19:57:20
19594,425,52.42,PENDING,20,3587,2025-06-01 19:48:58
19595,306,19.91,PENDING,123,1959,2025-06-01 19:47:10
19596,446,43.82,PICKED_UP,81,2372,2025-06-01 19:48:49
19597,590,81.39,PICKED_UP,2,5682,2025-06-01 19:48:15
19598,589,46.54,CANCELLED,117,6471,2025-06-01 19:56:34
19599,529,23.46,READY,29,2807,2025-06-01 19:53:54
19600,153,15.93,READY,40,6744,2025-06-01 19:53:55
19601,149,53.99,PENDING,146,87,2025-06-01 19:49:49
19602,720,92.46,CANCELLED,176,2651,2025-06-01 19:46:37
19603,301,46.38,READY,105,2340,2025-06-01 19:47:10
19604,93,90.27,PICKED_UP,187,2820,2025-06-01 19:45:26
19605,679,26.92,PENDING,63,954,2025-06-01 19:44:03
19606,525,52.51,CANCELLED,77,6660,2025-06-01 19:45:03
19607,541,7.19,READY,152,2321,2025-06-01 19:53:04
19608,84,15.04,CANCELLED,1,4846,2025-06-01 19:50:59
19609,381,31.89,PENDING,49,7700,2025-06-01 19:59:20
19610,262,14.93,READY,159,4913,2025-06-01 19:50:16
19611,584,69.57,PICKED_UP,52,4873,2025-06-01 19:56:09
19612,5,82.11,PICKED_UP,6,6967,2025-06-01 19:57:32
19613,361,30.67,READY,127,5558,2025-06-01 19:56:19
19614,493,94.17,CANCELLED,26,204,2025-06-01 19:56:36
19615,620,42.72,READY,181,3841,2025-06-01 19:49:26
19616,32,53.97,PENDING,19,3261,2025-06-01 19:46:46
19617,258,70.62,PICKED_UP,117,7748,2025-06-01 19:59:38
19618,613,84.01,PENDING,10,6534,2025-06-01 19:54:22
19619,148,49.96,PENDING,110,5806,2025-06-01 19:45:02
19620,440,54.28,CANCELLED,110,4073,2025-06-01 19:59:45
19621,84,21.22,CANCELLED,13,6086,2025-06-01 19:52:13
19622,456,91.26,PENDING,28,3983,2025-06-01 19:46:19
19623,383,29.76,PICKED_UP,199,6358,2025-06-01 19:43:16
19624,520,82.42,PICKED_UP,68,5038,2025-06-01 19:51:45
19625,172,62.27,PENDING,57,1676,2025-06-01 19:47:45
19626,244,50.81,PICKED_UP,2,3555,2025-06-01 19:43:59
19627,157,66.31,PENDING,155,7229,2025-06-01 19:49:15
19628,329,22.24,PICKED_UP,94,3349,2025-06-01 19:44:20
19629,666,88.58,PICKED_UP,115,2862,2025-06-01 19:43:42
19630,628,46.45,READY,129,2491,2025-06-01 19:56:38
19631,43,11.96,PICKED_UP,24,2706,2025-06-01 19:47:13
19632,418,80.39,CANCELLED,10,5600,2025-06-01 19:56:14
19633,490,78.76,PENDING,1,4334,2025-06-01 19:48:30
19634,42,26.52,READY,61,4124,2025-06-01 19:56:50
19635,235,8.11,CANCELLED,144,6917,2025-06-01 19:54:34
19636,261,53.2,PENDING,198,1218,2025-06-01 19:48:14
19637,514,13.64,PICKED_UP,146,7638,2025-06-01 19:56:28
19638,217,44.34,PICKED_UP,109,3832,2025-06-01 19:55:04
19639,258,29.99,CANCELLED,1,3818,2025-06-01 19:51:12
19640,26,82.09,PENDING,162,2530,2025-06-01 19:52:12
19641,552,99.64,PENDING,154,489,2025-06-01 19:53:24
19642,277,44.19,PICKED_UP,138,3382,2025-06-01 19:50:04
19643,725,78.73,PENDING,175,4260,2025-06-01 19:47:00
19644,94,54.24,CANCELLED,160,1833,2025-06-01 19:56:07
19645,635,37.59,PENDING,111,5627,2025-06-01 19:43:42
19646,380,51.42,READY,53,6457,2025-06-01 19:53:06
19647,715,40.88,READY,148,206,2025-06-01 19:55:04
19648,51,23.23,PENDING,127,680,2025-06-01 19:49:30
19649,331,23.49,CANCELLED,104,3049,2025-06-01 19:51:12
19650,26,13.91,CANCELLED,123,6321,2025-06-01 19:44:22
19651,549,66.36,CANCELLED,29,7312,2025-06-01 19:59:54
19652,609,15.16,CANCELLED,141,4867,2025-06-01 19:47:05
19653,358,48.61,PENDING,79,5904,2025-06-01 19:49:03
19654,458,85.63,PENDING,24,5034,2025-06-01 19:45:52
19655,321,24.89,CANCELLED,77,6190,2025-06-01 19:50:25
19656,432,30.36,READY,149,4823,2025-06-01 19:43:17
19657,682,88.1,READY,14,7324,2025-06-01 19:59:49
19658,305,44.86,CANCELLED,105,7041,2025-06-01 19:51:17
19659,175,9.68,PICKED_UP,54,696,2025-06-01 19:53:07
19660,184,17.48,READY,178,2153,2025-06-01 20:01:07
19661,116,29.83,PENDING,181,6052,2025-06-01 19:50:53
19662,534,38.43,PICKED_UP,33,1162,2025-06-01 19:48:25
19663,576,88.18,PENDING,80,6826,2025-06-01 19:52:00
19664,313,26.79,CANCELLED,90,2793,2025-06-01 19:57:22
19665,568,70.82,READY,178,7783,2025-06-01 19:44:09
19666,721,71.07,PENDING,176,4096,2025-06-01 19:52:07
19667,280,21.58,PENDING,134,5638,2025-06-01 19:51:36
19668,646,76.26,READY,91,7623,2025-06-01 19:54:01
19669,315,42.39,CANCELLED,25,1893,2025-06-01 19:55:08
19670,645,68.17,PENDING,99,5217,2025-06-01 19:46:17
19671,274,25.81,CANCELLED,80,3831,2025-06-01 19:51:30
19672,253,32.85,PICKED_UP,8,1409,2025-06-01 19:57:14
19673,383,84.44,PENDING,35,4146,2025-06-01 19:45:00
19674,199,95.77,READY,16,5520,2025-06-01 19:52:13
19675,633,26.32,CANCELLED,89,4812,2025-06-01 19:48:02
19676,648,74.16,CANCELLED,36,7990,2025-06-01 20:01:07
19677,527,15.08,PENDING,117,25,2025-06-01 19:50:04
19678,400,47.93,PICKED_UP,88,520,2025-06-01 19:47:33
19679,70,92.03,PICKED_UP,2,6518,2025-06-01 19:55:11
19680,661,47.92,READY,94,254,2025-06-01 19:45:58
19681,656,20.12,PICKED_UP,181,7235,2025-06-01 19:43:16
19682,707,13.32,READY,14,3530,2025-06-01 19:50:29
19683,142,50.92,CANCELLED,125,1690,2025-06-01 19:47:40
19684,58,32.56,READY,154,2400,2025-06-01 19:49:03
19685,763,58.92,CANCELLED,77,4322,2025-06-01 19:53:52
19686,249,65.39,CANCELLED,61,5884,2025-06-01 19:47:19
19687,134,21.96,PICKED_UP,126,3118,2025-06-01 19:59:53
19688,454,19.24,PICKED_UP,68,2297,2025-06-01 19:57:51
19689,42,94.7,READY,27,4364,2025-06-01 19:43:48
19690,234,25.86,READY,57,2147,2025-06-01 19:54:01
19691,788,77.22,PENDING,98,5049,2025-06-01 19:56:04
19692,706,52.61,READY,26,3497,2025-06-01 19:57:27
19693,477,73.83,CANCELLED,120,778,2025-06-01 19:57:43
19694,633,26.27,PENDING,118,748,2025-06-01 19:50:47
19695,589,81.78,PENDING,197,598,2025-06-01 19:51:14
19696,503,74.88,PENDING,144,400,2025-06-01 19:57:48
19697,309,30.31,READY,89,7760,2025-06-01 19:50:54
19698,243,43.5,READY,126,1769,2025-06-01 19:49:11
19699,777,90.18,PICKED_UP,54,2025,2025-06-01 19:44:20
19700,312,85.43,CANCELLED,41,4481,2025-06-01 20:01:12
19701,296,22.88,READY,102,3122,2025-06-01 19:57:29
19702,228,97.03,PICKED_UP,62,7651,2025-06-01 19:58:17
19703,3,54.62,PICKED_UP,119,3866,2025-06-01 19:54:13
19704,224,32.79,READY,113,7488,2025-06-01 20:00:54
19705,683,63.11,CANCELLED,115,3935,2025-06-01 19:45:00
19706,52,28.86,CANCELLED,199,665,2025-06-01 19:53:35
19707,106,75.83,READY,68,39,2025-06-01 19:45:06
19708,367,26.64,PICKED_UP,136,4118,2025-06-01 19:58:32
19709,535,93.26,CANCELLED,190,2566,2025-06-01 19:57:48
19710,524,50.56,CANCELLED,60,6790,2025-06-01 19:54:42
19711,584,5.38,READY,19,3652,2025-06-01 19:48:11
19712,597,82.84,CANCELLED,14,5982,2025-06-01 20:00:43
19713,467,83.65,PICKED_UP,56,7458,2025-06-01 19:50:50
19714,462,71.72,READY,114,4561,2025-06-01 19:53:29
19715,249,58.32,CANCELLED,77,5061,2025-06-01 19:51:52
19716,377,93.4,PICKED_UP,47,4468,2025-06-01 20:00:27
19717,541,95.39,PENDING,117,803,2025-06-01 19:45:18
19718,634,17.08,READY,97,5694,2025-06-01 19:56:32
19719,658,45.72,CANCELLED,60,6068,2025-06-01 20:00:48
19720,360,54.88,READY,193,1370,2025-06-01 19:58:23
19721,726,84.48,PENDING,85,2553,2025-06-01 19:49:45
19722,508,69.57,PICKED_UP,24,1401,2025-06-01 19:53:31
19723,551,66.18,CANCELLED,29,1773,2025-06-01 19:48:33
19724,58,64.15,READY,125,3262,2025-06-01 19:56:07
19725,773,29.86,PENDING,117,5744,2025-06-01 19:53:00
19726,673,69.27,PENDING,121,3385,2025-06-01 19:58:16
19727,619,91.41,CANCELLED,187,4458,2025-06-01 19:47:38
19728,286,28.76,READY,81,7926,2025-06-01 19:51:29
19729,251,40.2,PICKED_UP,62,3892,2025-06-01 19:53:16
19730,553,69.49,PICKED_UP,33,2037,2025-06-01 19:57:36
19731,52,89.58,PENDING,170,6204,2025-06-01 19:48:48
19732,413,31.68,PENDING,151,7734,2025-06-01 19:46:55
19733,336,22.83,PICKED_UP,150,2222,2025-06-01 19:50:52
19734,607,56.02,READY,45,4730,2025-06-01 19:56:07
19735,798,35.56,PENDING,45,1695,2025-06-01 19:46:08
19736,519,88.38,READY,27,564,2025-06-01 19:47:13
19737,755,89.61,CANCELLED,64,1014,2025-06-01 19:58:01
19738,608,13.86,PENDING,44,4102,2025-06-01 19:52:13
19739,659,88.39,PICKED_UP,199,5401,2025-06-01 19:56:14
19740,320,21.77,PICKED_UP,67,1430,2025-06-01 19:45:24
19741,369,22.03,CANCELLED,11,1075,2025-06-01 19:44:16
19742,10,95.16,PICKED_UP,189,5416,2025-06-01 19:54:00
19743,685,37.7,PICKED_UP,12,5500,2025-06-01 19:59:10
19744,674,83.61,READY,91,4890,2025-06-01 19:46:37
19745,103,51.36,PENDING,75,5309,2025-06-01 19:57:11
19746,39,80.06,PENDING,85,6689,2025-06-01 19:54:49
19747,683,89.29,READY,185,2213,2025-06-01 19:53:33
19748,70,44.77,CANCELLED,41,1933,2025-06-01 19:48:54
19749,178,92.34,CANCELLED,40,3051,2025-06-01 19:57:49
19750,79,77.09,PENDING,7,237,2025-06-01 19:58:14
19751,370,19.2,CANCELLED,172,4951,2025-06-01 19:46:47
19752,791,13.33,PICKED_UP,140,2060,2025-06-01 19:48:00
19753,95,25.29,PENDING,48,2076,2025-06-01 19:53:46
19754,168,72.34,PENDING,103,5162,2025-06-01 19:47:04
19755,101,83.85,PENDING,146,1227,2025-06-01 19:57:44
19756,442,21.45,PENDING,189,520,2025-06-01 19:53:16
19757,793,83.7,PENDING,78,6870,2025-06-01 19:44:14
19758,489,52.3,CANCELLED,61,6665,2025-06-01 20:01:00
19759,138,93.96,READY,18,6659,2025-06-01 19:49:54
19760,448,5.75,PICKED_UP,17,3901,2025-06-01 19:55:25
19761,72,84.81,PICKED_UP,6,840,2025-06-01 19:46:54
19762,141,34.67,CANCELLED,132,3398,2025-06-01 19:45:43
19763,420,64.91,PENDING,49,2115,2025-06-01 19:46:00
19764,753,55.86,PICKED_UP,19,3173,2025-06-01 19:47:32
19765,397,48.26,PENDING,155,6962,2025-06-01 19:56:10
19766,69,56.92,CANCELLED,66,7241,2025-06-01 19:50:09
19767,486,93.6,PICKED_UP,93,1114,2025-06-01 19:43:44
19768,538,95.86,READY,20,3004,2025-06-01 19:44:57
19769,529,85.37,PENDING,88,6605,2025-06-01 20:00:03
19770,22,51.77,CANCELLED,136,1995,2025-06-01 19:44:29
19771,106,91.95,PICKED_UP,9,6301,2025-06-01 19:50:49
19772,760,13.88,READY,133,1884,2025-06-01 19:56:34
19773,676,5.13,READY,21,4884,2025-06-01 19:48:58
19774,625,15.69,CANCELLED,95,3922,2025-06-01 19:54:15
19775,402,86.76,PICKED_UP,176,1041,2025-06-01 19:57:42
19776,71,6.48,CANCELLED,192,1505,2025-06-01 19:53:40
19777,257,7.93,CANCELLED,26,969,2025-06-01 19:47:06
19778,48,60.83,PICKED_UP,113,7571,2025-06-01 20:00:08
19779,478,25.85,READY,189,5371,2025-06-01 19:49:58
19780,177,86.63,CANCELLED,29,7812,2025-06-01 19:49:21
19781,246,77.19,PICKED_UP,87,3184,2025-06-01 19:54:10
19782,282,25.85,CANCELLED,109,3177,2025-06-01 19:55:27
19783,369,48.72,PENDING,107,5846,2025-06-01 19:56:38
19784,274,34.0,PENDING,29,4904,2025-06-01 19:48:25
19785,606,79.41,PENDING,192,5677,2025-06-01 19:43:44
19786,227,15.66,READY,135,5155,2025-06-01 19:52:27
19787,193,62.37,CANCELLED,110,1089,2025-06-01 19:47:14
19788,418,35.33,PICKED_UP,65,6691,2025-06-01 19:53:32
19789,181,91.2,PENDING,110,2615,2025-06-01 19:48:36
19790,120,18.64,PENDING,152,1640,2025-06-01 19:58:08
19791,231,91.16,PENDING,116,2908,2025-06-01 19:44:16
19792,678,71.93,READY,154,4087,2025-06-01 19:53:59
19793,49,72.12,PICKED_UP,43,3340,2025-06-01 19:58:12
19794,4,71.6,CANCELLED,200,6317,2025-06-01 20:00:23
19795,687,53.09,PICKED_UP,117,4380,2025-06-01 19:44:26
19796,163,50.87,PICKED_UP,91,7701,2025-06-01 19:48:47
19797,323,68.9,PICKED_UP,128,6486,2025-06-01 19:52:22
19798,119,12.06,PICKED_UP,156,7334,2025-06-01 20:01:04
19799,501,49.22,PENDING,56,6862,2025-06-01 19:56:35
19800,650,36.93,READY,67,2924,2025-06-01 19:46:01
19801,744,79.36,PENDING,89,3493,2025-06-01 20:00:32
